Id,UserId,Avatar,Author,Content,ReactionsCount,Depth,SubCommentsCount,CommentAt,,,Link postingan,https://www.instagram.com/p/DD4VIkzh5ak/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
18040558400045451,27127831404,,ranger.pinq,Giginya putih2 banget 🙌,0,0,0,09/03/2024 18:03,,,,
18079388383520056,14784912667,,lenynajla,"MashaAllah 
Suka dengan pasangan ini
Semoga sehat selalu❤️",0,0,0,09/03/2024 18:05,,,,
18321488227196383,3686244486,,apridayunita1828,Masyaa Allah tabarakallah sehat² selalu buat kalian berdua...Aamiin ya Allah,0,0,0,09/03/2024 18:06,,,,
18112849198398201,4794848093,,vida_azula,❤️❤️❤️,0,0,0,09/03/2024 18:07,,,,
18024896156109527,4527699658,,yaya_mahebat,❤️❤️❤️,0,0,0,09/03/2024 18:08,,,,
18047043082756263,4202920299,,juliantyii,MasyaAllahh tabarakallah❤️😍,0,0,0,09/03/2024 18:08,,,,
17938880291896613,1793570399,,baiqnurulhuda18,😍,0,0,0,09/03/2024 18:08,,,,
17905785567010496,20591111178,,dwiayutnf94,Ikut cengar-cengir gemash 😍😂😂,0,0,0,09/03/2024 18:08,,,,
17942138993854866,42859066024,,anna__simatupang,😍😍❤️❤️,0,0,0,09/03/2024 18:10,,,,
17864967288142771,6615518957,,seaesell_,MasyaAllah gemes amayy🔥😍,0,0,0,09/03/2024 18:11,,,,
17941424402768006,1151811095,,fikazk,😍,3,0,0,09/03/2024 18:12,,,,
18026729516093684,1219478199,,dellarosdewi,😍😍😍,0,0,0,09/03/2024 18:14,,,,
18041483860846901,2322207006,,micanazzahra,😂Masya Allah 😍😄😄,0,0,0,09/03/2024 18:15,,,,
17930740892921376,6777193002,,yosi_melia5,❤️❤️❤️langgeng bahagia selalu,0,0,0,09/03/2024 18:17,,,,
18031765046329851,2125133210,,imas_irizah,❤️,0,0,0,09/03/2024 18:17,,,,
17856512868203632,2051640399,,susanpebriana_massiara,😍😍😍,0,0,0,09/03/2024 18:19,,,,
18239918860279063,1740319362,,pu2n9_purnama_s,Cenghar cengir sendiri liatnya 😍,0,0,0,09/03/2024 18:19,,,,
17842600296305406,3673751962,,sakhiahenna,sakinah mawaddah warohmah hattal jannah😍❤️,3,0,0,09/03/2024 18:19,,,,
17854355172256061,2564299759,,lishariyati,❤️❤️❤️❤️😍,0,0,0,09/03/2024 18:20,,,,
17925855542942498,10647749,,dianwidayanti,MasyaAllah gemesss bgt liatnya 🤏🏻,386,0,0,09/03/2024 18:21,,,,
18002072969646836,18771987640,,wieydha,@ciincauuuu_ semoga nanti kita gini ya,0,0,0,09/03/2024 18:21,,,,
17878469841111092,3532070381,,letymardila9119,Spill hijabnya KA warnanya gemessiin 😍,0,0,0,09/03/2024 18:22,,,,
18041613902064068,1312981735,,reskazahera,Kok gemeees 😍😍😍,0,0,0,09/03/2024 18:22,,,,
18453036598010975,51458477326,,siska.1982,Masya Allah😍❤️❤️,0,0,0,09/03/2024 18:22,,,,
17953912259821642,3555830157,,ernigisellia,Masyallah ❤️❤️❤️,0,0,0,09/03/2024 18:22,,,,
17922174572953173,4200141450,,anandabadra19,😍😍❤️❤️,3,0,0,09/03/2024 18:23,,,,
17965494383789686,6776890397,,asih_sofian,😍😍,0,0,0,09/03/2024 18:23,,,,
18021814928163134,6664717361,,nurul_k_hermawati,Jadi ikut senyum senyumm deweeekkk akuuhhh 😂😍😍,0,0,0,09/03/2024 18:23,,,,
17937469802874674,6267413895,,sartika_noviyanti28,Boleh untuk d tiru @yollamulyani24 😍,0,0,0,09/03/2024 18:24,,,,
17930327057925526,2043962039,,dirgahayati_sy,😍😍❤️❤️,0,0,0,09/03/2024 18:24,,,,
18012245195624766,4518870240,,puputseptiani03,Masyaaaallah Tabarakallah @dwinursintaa ❤️,0,0,0,09/03/2024 18:25,,,,
18136539532356997,7210330699,,nathaniakhanza13,Senyum bahagia semua,0,0,0,09/03/2024 18:26,,,,
17930963558930591,2031325726,,yulihasnel,MasyaAllah ❤️😍,0,0,0,09/03/2024 18:26,,,,
18082535803454707,11219201130,,ipisafiah,YaAllahh😭😭😂,0,0,0,09/03/2024 18:27,,,,
17917494011882966,579425547,,sarah_suhendar,😍,0,0,0,09/03/2024 18:27,,,,
18247480708265461,54415607616,,emilia.lipda,Outfit ny Pada brand apa @shireensungkar ?,0,0,0,09/03/2024 18:27,,,,
18312521260082034,3247122373,,rofikkinanith,😍😍😍😍❤️❤️👏👏,0,0,0,09/03/2024 18:27,,,,
18098362693444835,4360478531,,vuspita0110,Masya Allah gemess bngtt kak @zaskiasungkar15 @shireensungkar 😍😍😍😍,4,0,0,09/03/2024 18:27,,,,
17873017290159186,58479729001,,hikmawati660,Masyaalloh 😍😍,0,0,0,09/03/2024 18:28,,,,
18035945294124798,31366198252,,belaameliaptrii_,❤️❤️❤️,0,0,0,09/03/2024 18:29,,,,
18039055052025598,1669994802,,kurniiawatiendang,❤️❤️❤️❤️,0,0,0,09/03/2024 18:30,,,,
18282208894228968,8483313457,,moms_a_2,❤️❤️❤️,0,0,0,09/03/2024 18:31,,,,
18455003386013680,16458004296,,fitryshop_makassar,Masya Allah,0,0,0,09/03/2024 18:31,,,,
17948706323834582,8129014324,,anisamela_09,❤️❤️,0,0,0,09/03/2024 18:32,,,,
18369361471099207,1982104818,,ridhafadillah90,Sukaa bgt sama kalian❤️❤️😍😍😍,0,0,0,09/03/2024 18:33,,,,
18064573783620698,1367687111,,haniffa_fmj,MasyaAllah 😍 bisa2 sy ikut senyum2 😂,0,0,0,09/03/2024 18:33,,,,
18052648663828927,6065966545,,valen.hervia,😍😂😂,0,0,0,09/03/2024 18:34,,,,
17862284415216463,1491539635,,dian_radista,Masyallah semoga bisa akur terus.,0,0,0,09/03/2024 18:35,,,,
17934956432910293,8992581135,,fitriasari2606,MasyaAllah 😍,0,0,0,09/03/2024 18:35,,,,
17879246031111718,1100784194,,afftamimi_,❤️❤️❤️❤️ Allahummabarik,0,0,0,09/03/2024 18:35,,,,
18010367450338942,6018420486,,dewi_andine,"Kalo liat pasangan ini Masya Allah bngt , samawa bngt",0,0,0,09/03/2024 18:35,,,,
17950770518836548,1576409696,,andrianyuny,Masyaallah❤️😍,0,0,0,09/03/2024 18:36,,,,
18022419083381919,3146821192,,hanie_septiana,Ahhh gemes😍😍,0,0,0,09/03/2024 18:37,,,,
18036288358926787,6100944216,,apriesalsabila,Lihat aja ikut bahagia rasanya... 😍,0,0,0,09/03/2024 18:39,,,,
18070735141575712,48927197716,,ummu_aliyaa,semoga langgeng terus sampai  kakek nenek.❤️❤️,0,0,0,09/03/2024 18:39,,,,
17936643410876224,2348274394,,ermisyah08,Masya Allah kompak selalu ya😍😍,0,0,0,09/03/2024 18:40,,,,
18020782943427968,1564486883,,hartinialimin,MasyaAllah syuka sekali..😍😍😍,0,0,0,09/03/2024 18:41,,,,
17977450715747441,32506365736,,sherlindaaa_,❤️❤️,0,0,0,09/03/2024 18:41,,,,
18094271524458573,803169527,,aldakhair,😍,0,0,0,09/03/2024 18:41,,,,
18121654624377277,1608676116,,lukenovani1010,Kaya kita yah😂 @yaaura10,0,0,0,09/03/2024 18:42,,,,
18037685795498127,1039294491,,wiwifbrynti,MasyaAllah suka bgt liat pasangan ini adem semoga til jannah 😍,0,0,0,09/03/2024 18:44,,,,
18307775914095533,2301929431,,lucy_hutauruk,MaasyaAllah 🤍🤍✨,0,0,0,09/03/2024 18:45,,,,
17983258001709713,54022527307,,_azka428_,Masya Allah 😍🌹,0,0,0,09/03/2024 18:45,,,,
18070953337510154,60117742475,,bint_wafii,@fdltlkmlaa_ 😍😍,1,0,0,09/03/2024 18:46,,,,
18045780754777732,40284510594,,bundanyaadaraadara,😂ikut ketawa Ya Allah bahagia selalu kalian semua Aamiin 🙌,0,0,0,09/03/2024 18:49,,,,
18083678365498191,6042899110,,elsiwahyuni93,😍😍,0,0,0,09/03/2024 18:52,,,,
17970502247639604,54022527307,,_azka428_,The Sisters & The Farrels 🥳,0,0,0,09/03/2024 18:52,,,,
18093126550460852,1387692254,,nova88_zz,Masyaa Allah.. Suka x sama kakak beradik ini 🥺🥰🥰,0,0,0,09/03/2024 18:52,,,,
18308868547094303,201031483,,oktriarisky,Allahuma bariik.... Masyaallah... Till Jannah yaaaa...aamiin,0,0,0,09/03/2024 18:52,,,,
18027558983337819,45903841603,,fifii.rahma,masyaaAllah tabarakAllah 😍 semoga till jannah aamiinn 🤲🏻🤍🤍🤏🏻,0,0,0,09/03/2024 18:53,,,,
17879153169109384,4470092703,,nurainii8_,MasyaAllah❤️,0,0,0,09/03/2024 18:53,,,,
17865449460197513,1604363950,,laelyapay,Kita ntar gini ang @anggita.hf,0,0,0,09/03/2024 18:55,,,,
18030252482333554,7862554731,,dina_rifdin,MasyaAllah. Bahagia sllu. Langgeng till jannah. Aamiin 🤲🤲,0,0,0,09/03/2024 18:56,,,,
17876236026139004,4007703699,,aila_syeka,❤️❤️,0,0,0,09/03/2024 18:56,,,,
17876460135119633,3940354891,,sarifitra77,Eeh udah ga dibatasi nih komennya ren?,0,0,0,09/03/2024 18:58,,,,
18041152204858963,27859864768,,noerfadhelah,Masya Allah ❤️,0,0,0,09/03/2024 18:58,,,,
18029267054206862,41554084342,,ertigakids,"MasyaAllah 😍 bahagia selalu ya.. selalu senang lihat kekompakan mereka ini.. jadi contoh semoga sllu dlm lindungan Allah SWT,aamiin",0,0,0,09/03/2024 18:59,,,,
18036603370923811,4301487259,,khoirun_nisa47,Masya Allah ❤️,0,0,0,09/03/2024 19:00,,,,
18454625803063545,53241803167,,ummu_anisanq,❤️😍,0,0,0,09/03/2024 19:05,,,,
18085365100493907,3076296653,,rinaroose,Masya Allah.. apalah doa dan amalan Bu Fenny beauty ya.. dapat mantu2 yg Sholeh dan ganteng seperti mereka..,0,0,0,09/03/2024 19:06,,,,
17880921333054615,6747260518,,daunz17,Maasyaa Allah ❤️❤️,0,0,0,09/03/2024 19:07,,,,
17959579634687553,8017910813,,sherlyovnn,😍😍😍😍😍,0,0,0,09/03/2024 19:08,,,,
18094803610415234,4609604115,,fitryarifin_07,Masya Allah ❤️❤️❤️❤️,0,0,0,09/03/2024 19:09,,,,
18275689981174097,5979532144,,risaraditya90,❤️❤️,0,0,0,09/03/2024 19:10,,,,
18082423393503654,54642290099,,nanaminala,Kangennnn bgttt keluarga kesayanganku since 2017,0,0,0,09/03/2024 19:10,,,,
18062731261575368,1314676801,,nursaadah_lubis,Tabarakallah.,0,0,0,09/03/2024 19:13,,,,
18089919064482751,1924122688,,diniherlyanti,masyaAllahtabarakallah,0,0,0,09/03/2024 19:13,,,,
18074373310558379,5505685813,,lelyw88,😢😢bikin iriii adek kakak ipar pada akur😢,0,0,0,09/03/2024 19:14,,,,
17842577913305711,1939614820,,nurasiah.a,Masya Allah... Langgeng kalian berdua 😍😍,0,0,0,09/03/2024 19:17,,,,
17901954651033848,1588922909,,bunda_haziq_tsaqib,MasyaAllah Barokallahufiikum ❤️Semoga Sakinnah Mawaddah Warohmah sampai ke Jannah-Nya. Aamiin Yaa Robbal'aalamiin 🤲🏻,0,0,0,09/03/2024 19:19,,,,
18357016267112871,53424367527,,ken_rina2022,Arrrrrggghhhh🔥,0,0,0,09/03/2024 19:22,,,,
17952947402717943,1721781999,,maesyaroh_nr,MasyaAllah.. ❤️❤️❤️,0,0,0,09/03/2024 19:23,,,,
18028064294070747,6870606827,,nella.lailaa,MasyAllah 😂❤️,0,0,0,09/03/2024 19:23,,,,
17984644646582964,39879104191,,hildasusanti31,Masya Allah 😍,0,0,0,09/03/2024 19:24,,,,
18455946748038503,5764154691,,qerissakti,😍,0,0,0,09/03/2024 19:26,,,,
17937595814906273,2116623137,,itapurnamasari322shop,Masyarakat sweet family dunia akhirat,0,0,0,09/03/2024 19:27,,,,
18036947983922199,36180767963,,cokolatosmentos,❤️❤️❤️❤️❤️❤️❤️,0,0,0,09/03/2024 19:28,,,,
17890533909081467,11129081175,,wiitantrii,Jadi ikut nyengir. Haha,0,0,0,09/03/2024 19:28,,,,
18045105238938701,1398097001,,bugionaba,MasyaAllah😍 @bugiohijab,1,0,0,09/03/2024 19:29,,,,
17923491194955115,50466533294,,indahstore_sepatu,Gemes😍😍😍😂😂,0,0,0,09/03/2024 19:31,,,,
18062787439575827,3950950566,,basriyah1396,😍😍😍,0,0,0,09/03/2024 19:32,,,,
17981745341595372,7543005363,,silfani016,❤️😍😍maa syaa Alloh semoga nular,0,0,0,09/03/2024 19:33,,,,
17976701990617223,293113948,,dewi.dewdewiii,@dfregrina buat gini bisa ga kira2?😂😂,0,0,0,09/03/2024 19:33,,,,
17879220699130598,1452559834,,hasmidarpasaribu,Plis jangan terima iklan isrewel product😢,0,0,0,09/03/2024 19:34,,,,
18028769339257558,2122493543,,ayunanda28_,MasyaAllah tabarakallah🥰,0,0,0,09/03/2024 19:35,,,,
18043565851962530,5690248626,,tokozahraherbal,Larangan menggulung rambut hingga menyerupai punuk onta..,0,0,0,09/03/2024 19:36,,,,
18043897606948355,5760370158,,husnilkhotimah12,MaasyaAllah,0,0,0,09/03/2024 19:36,,,,
17959616555801307,3020030185,,desi_ratnasari23,Masya Allah😍😘,0,0,0,09/03/2024 19:36,,,,
17938096688897537,589532922,,uciafnitaa,"Pas take video, pasti geli geli ya 😂😂",0,0,0,09/03/2024 19:36,,,,
17859750606231107,1411817667,,amelia_4gi,Kesayangannn 😍😍😍😍,0,0,0,09/03/2024 19:37,,,,
18056641096687610,4220254427,,watysatingi,Masya Allah 🥰,0,0,0,09/03/2024 19:37,,,,
18039286940032047,5381568357,,abcdvnarafiq,Kak aku ketawa sendiri nih😂,0,0,0,09/03/2024 19:37,,,,
18045149584786705,1485090732,,viraclaudia07,MasyaAllah gemess❤️❤️,0,0,0,09/03/2024 19:37,,,,
18061027363715777,29074292387,,dec.stiaa,"YaAllah jagalah pasangan ini, jauhkan dari orang ketiga. Da selamanya bisa bersama langgeng terus sampai ajal yg memisahkan.",0,0,0,09/03/2024 19:38,,,,
18029663057220531,33152109386,,ocieesita,❤️❤️,0,0,0,09/03/2024 19:39,,,,
18059203930679571,3046436031,,fadillahbaiti,Kenapa si selalu bikin kita yg nonton ikutan senyam senyum sndiri 😂❤️,0,0,0,09/03/2024 19:40,,,,
18009475967357271,1445823032,,anicahyono,Knpa anak pertama perempuan kebanyakan itu cuek yaa😂,0,0,0,09/03/2024 19:42,,,,
18040128584100432,1539063713,,renataowissa,🥹🖤,0,0,0,09/03/2024 19:43,,,,
18368574670096886,2074515060,,defey170,Ih nular senyumnya bikin senyum2 sendiri 😍😍,0,0,0,09/03/2024 19:43,,,,
18046441051765843,3171112930,,yenisumantri616,❤️,0,0,0,09/03/2024 19:44,,,,
18107648011424512,7344530721,,lindanstt,Masyaallah pasangan gemas😍❤️,0,0,0,09/03/2024 19:44,,,,
18039298565018343,44756927311,,ar.isha234,😍😍😍,0,0,0,09/03/2024 19:45,,,,
18044761999807598,1237514497,,mul_cimoel,Masyaallah the sister ❤️😍👏,0,0,0,09/03/2024 19:46,,,,
17880396204103476,1933928386,,reskiameelia,Masyaallah pengen join🫠,0,0,0,09/03/2024 19:47,,,,
17976705932716640,2345761921,,evha.annas,Masya Allah 😍😍,0,0,0,09/03/2024 19:49,,,,
18030090659217346,3040628842,,zahradindaar,gemesssss,0,0,0,09/03/2024 19:49,,,,
18021376382411245,22138549490,,stlutfina03,Masyaallah gemashh ❤️😂,2,0,0,09/03/2024 19:50,,,,
18000822158492893,8309069485,,naruliahbintisholikhah,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,0,0,0,09/03/2024 19:51,,,,
18422366995076426,1959941780,,ajayulianti,,0,0,0,09/03/2024 19:52,,,,
17870412312174802,56085719996,,eccyfellysha,😍❤️masyaAllah,0,0,0,09/03/2024 19:54,,,,
17943013595851392,14048837431,,rindaramadhany_,@jumratulanisa0407,0,0,0,09/03/2024 19:56,,,,
18310894252091915,2070585247,,itohsetiadi,❤️,0,0,0,09/03/2024 20:04,,,,
18019982444197374,56976744128,,wullann457,Gemes bgt sih,0,0,0,09/03/2024 20:05,,,,
17965284308658125,2141222856,,ummuqoyyim_,Abi @zidanwjya,0,0,0,09/03/2024 20:08,,,,
17944565051849266,1520946544,,dealanjuarsa25,Masyaallah 🥰,0,0,0,09/03/2024 20:10,,,,
18138517492342753,2313375168,,zaitunzahara_khan,MasyaAllah 😍😍,0,0,0,09/03/2024 20:10,,,,
18251824759253729,5526664404,,fera_alifa21,😍😍😍😍,0,0,0,09/03/2024 20:14,,,,
17971097348777656,65633326805,,tehhaii,😍😍😍,0,0,0,09/03/2024 20:15,,,,
18004336454466476,4027725437,,nurwahida28,😍,0,0,0,09/03/2024 20:16,,,,
18012355241549015,3044079732,,fauzidny23,😍,0,0,0,09/03/2024 20:16,,,,
18456863092025427,5722118870,,ummianggaliani,Masya Allah 💗🧡,1,0,0,09/03/2024 20:17,,,,
17945698310747672,1971103323,,olizaasma,Tahun depan bersama suami aamiin @wulanmakeup_sambas 😁,0,0,0,09/03/2024 20:18,,,,
17874638259089499,46413096482,,gemilang127,❤️❤️❤️❤️❤️,0,0,0,09/03/2024 20:20,,,,
18328248526146149,2095882806,,mghfirohsayyidatul,❤️,0,0,0,09/03/2024 20:21,,,,
18032024834221846,2222326639,,simmass_sm,mashaAllah gemeyy amayy😭🤍,0,0,0,09/03/2024 20:23,,,,
18300706942160733,53167421484,,whos_putri29,😭❤️❤️,0,0,0,09/03/2024 20:24,,,,
18035208185134161,1948900157,,rizki.s08,Masyallah ❤️😍,0,0,0,09/03/2024 20:26,,,,
18046118032769101,6884143702,,elsaaliant,🥰😍,0,0,0,09/03/2024 20:26,,,,
18046486354937221,9459869008,,xo_baegirl,Entahlah iri banget sama kalian berduaaa 😭🫶🏻,0,0,0,09/03/2024 20:26,,,,
18074734090548926,6023731834,,whinanthie,😍,0,0,0,09/03/2024 20:28,,,,
18021240287179087,4019041395,,hennyandriani24,🤍🤍,0,0,0,09/03/2024 20:33,,,,
17931642602798305,49319144603,,heldariasilalahi,Persaudaraan yang rukun,0,0,0,09/03/2024 20:35,,,,
18310723303085283,45486355922,,hi_ren__,❤️,0,0,0,09/03/2024 20:36,,,,
18054612976808604,68702566486,,nurjamilah_neng,senengnya ngelihat mereka selalu rukun,0,0,0,09/03/2024 20:37,,,,
17993825630510634,48897031968,,sumayyahalbarra,"Tumben g tutup komentar, sehat2 semuanya",0,0,0,09/03/2024 20:37,,,,
18042678013986187,4316118252,,raisanabilaofficial,Masya Allah Tabarakallah Favorite aku bngett ❤️❤️❤️❤️,0,0,0,09/03/2024 20:43,,,,
17945269241842095,48449934750,,zulfatinnafiah,Pasangan yg AQ suka banget ❤️❤️❤️❤️,0,0,0,09/03/2024 20:47,,,,
18041091910844986,13051159404,,lelsyam,Masya Allah tabrakallah. Keluar ini yg bikin adem❤️🤍,0,0,0,09/03/2024 20:49,,,,
18077184664533679,56795002774,,unti_store,"@ia.nia1702 semoga kita jga sekompak ini yaa, wlpn sudah punya kesibukan dgn keluarga masing2🥰",3,0,0,09/03/2024 20:51,,,,
18058200577709317,2060198397,,via_aziza,❤️,0,0,0,09/03/2024 20:53,,,,
18061135624593951,40595065566,,gamis.hijab7,😍😍😍,0,0,0,09/03/2024 20:54,,,,
18037243898486418,3631574945,,cece_yulia,Pinkis,0,0,0,09/03/2024 20:54,,,,
18449322412038939,6287630554,,muzdalifahalhasan,"Gemess,,, bikin iri... 😂",0,0,0,09/03/2024 20:55,,,,
17924716784840572,52264717570,,masyitha_nuri,🥰🥰🥰,0,0,0,09/03/2024 20:56,,,,
18005823758408873,4040332190,,nursyahhh_,😍😍😍,0,0,0,09/03/2024 20:57,,,,
18069336196600198,1323931976,,dinnameliaa,kitaa soon kaya gini yaa sta @dinifridayani,0,0,0,09/03/2024 20:59,,,,
17942444762762856,2930358749,,ulfaarahmi_,MasyaAllah ❤️,0,0,0,09/03/2024 21:01,,,,
18055202275696825,1396817219,,rere_indree,auto bubar...geli sendiri ya mbak² n mas² nya 😂😂,0,0,0,09/03/2024 21:02,,,,
18006001607414550,1364970505,,nurnilamsp,😍😍😍,0,0,0,09/03/2024 21:05,,,,
18322881598198419,2291372905,,ndah_dk89,Allahumma Barik.... 😍😍,0,0,0,09/03/2024 21:05,,,,
17859201207183403,43365039347,,amyit4883,🤍❤️,0,0,0,09/03/2024 21:06,,,,
18030721373245130,2355582221,,ney92,❤️❤️❤️🔥🔥,0,0,0,09/03/2024 21:06,,,,
18104515747382471,16753704861,,one.project.creative,Maa syaa Allah ❤️❤️❤️,0,0,0,09/03/2024 21:06,,,,
18039767528085350,182675795,,ivahdjou.23,🧡🧡💗💗,0,0,0,09/03/2024 21:07,,,,
18091130743467507,2527994052,,dhiina_20,😍😍,0,0,0,09/03/2024 21:08,,,,
18154705351319266,3097909433,,mha_240995,Masyaa Allah tabakallah 😍😍😍,0,0,0,09/03/2024 21:09,,,,
17848073622260971,5330473940,,khodijah_makeup90,❤️,0,0,0,09/03/2024 21:09,,,,
18240039886284216,1779606389,,henasssn,❤️❤️❤️,0,0,0,09/03/2024 21:11,,,,
18019679438197208,23817725713,,saristiristii22,Masya Allah ❤️,0,0,0,09/03/2024 21:12,,,,
18023521124149681,2906303991,,wulandari_ristanto,Masyaallah adem bgt liatnya …semoga bisa nular langgengnya  amiiin ❤️,0,0,0,09/03/2024 21:14,,,,
18006114746429877,6420164188,,ayi_ir,Bikin yukkk @erniagustinna_17,0,0,1,09/03/2024 21:15,,,,
18450962329006623,9638922295,,erniagustinna_17,-@ayi_ir gassss,0,1,0,09/03/2024 21:25,,,,
18074615848552322,1829171215,,raisha.azhari,❤️❤️,0,0,0,09/03/2024 21:20,,,,
18142955137337790,2254141866,,nha.lisnaa,"Masya Allah.....langgeng yaa kalian, semoga Allah jaga rumah tangganya, till Jannah,, Aamiin",0,0,0,09/03/2024 21:29,,,,
18041002049007207,1989282977,,najwa_collection_gorden,🥰🥰🥰,0,0,0,09/03/2024 21:30,,,,
17842046289306215,53536194459,,yulivbr,Seneng banget liatnya 😍😍😍,0,0,0,09/03/2024 21:30,,,,
18036624338136809,26658649197,,lisdayantii_r,❤️❤️❤️❤️,0,0,0,09/03/2024 21:32,,,,
17901007107024123,24289357642,,asihsrihandini,🤍,0,0,0,09/03/2024 21:32,,,,
18099491296399571,44289517790,,achan_chio,MasyaaAllah Tabarakallah samawa till jannah ❤️❤️❤️❤️,0,0,0,09/03/2024 21:35,,,,
18061432654713588,48343508619,,zioonandra,tergemassss!🤍,0,0,0,09/03/2024 21:36,,,,
18111880210404279,24721774219,,berliananyamamah,🥰,0,0,0,09/03/2024 21:37,,,,
18046083031766338,53166997009,,dailyumiii_,siblingss terlucuuuuk,0,0,0,09/03/2024 21:45,,,,
18302009863160244,5515077627,,alyamayusyifa,MasyaAllah ❤️❤️❤️❤️,0,0,0,09/03/2024 21:45,,,,
17859112662236827,1571224462,,zoulfeeyach,Kembar bnaget,0,0,0,09/03/2024 21:53,,,,
18020896679594125,7148043892,,eenajoloni_,Maa sya Allah ❤️🥺,0,0,0,09/03/2024 21:54,,,,
18299699233164701,2000542822,,sbrinauliaa_,Salfok sma sandalnya ka shireen yg keliatan kekecilan,0,0,0,09/03/2024 21:54,,,,
18024081056519117,54079559095,,noviasukmayanti_,MasyaAllah Tabarakallah 🤍🤍,0,0,0,09/03/2024 22:01,,,,
17986277978568338,1811471501,,ayuazhari06,"Mashaallah suka banget sama pasangan pasangan ini😍semoga allah selalu jaga rumah tangganya, bahagia dunia akhirat til jannah kak @shireensungkar @zaskiasungkar15 Aamiin allahumma Aamiin🤲",0,0,0,09/03/2024 22:02,,,,
17934748031906820,4730504682,,milasuratinoyo08,masyaAllah till jannah😍smga dpat 1kyak bgtu🤲🤭🥰😇,0,0,0,09/03/2024 22:02,,,,
18023762171462734,284929869,,desipertiwiiii,Masyaa Allah😍😍😍,0,0,0,09/03/2024 22:07,,,,
17938619135778541,47908518202,,alfi_lutfiyana,Masya Allah tabarakallah 🩷💫🩷,0,0,0,09/03/2024 22:08,,,,
17916415979987082,5552894615,,sriinrayaniii,😍😍,0,0,0,09/03/2024 22:13,,,,
17938166114860020,21220591806,,citullfoodmetro_,😍❤️❤️❤️❤️,0,0,0,09/03/2024 22:14,,,,
18038947403011543,1972142555,,anatajy,Masyaallah gemes bgt 🥰,0,0,0,09/03/2024 22:19,,,,
18180831484306458,59200030217,,eritasari02,❤️❤️❤️,0,0,0,09/03/2024 22:20,,,,
17967820055785640,1024285615,,suliyatin_atin,Tutorial pashmina nya kak @zaskiasungkar15,0,0,0,09/03/2024 22:21,,,,
18018692135593901,3014527800,,sripah_28,Masya allah gemeshh banget 😍,1,0,0,09/03/2024 22:22,,,,
18046149160770015,9372395464,,zuhezuha,Main sinetron ber 4 keknya lucuu..,0,0,0,09/03/2024 22:22,,,,
18251252971266456,1456454108,,khalidassia,MasyaAllah gemeeesss 🥰🥰,0,0,0,09/03/2024 22:27,,,,
18350866717136545,1425018175,,hannifajul,Bikin gini ama laki kita yuu😂 @fannyagustini,0,0,0,09/03/2024 22:29,,,,
18017623808592379,53652130514,,feeqooh,pak wisnu 😭,0,0,0,09/03/2024 22:31,,,,
18019543262398265,39461373959,,ri.el09,Sibling goals masyaallah,0,0,0,09/03/2024 22:35,,,,
18094166269458322,1547388403,,dessyrosyani139,Kak kok keknya enak ya pashmina hijabnya.,0,0,0,09/03/2024 22:37,,,,
18364178791109898,8472427376,,sayyidatina_saroh14,Maa syaa Allah 🫶💕,0,0,0,09/03/2024 22:40,,,,
18009069980375136,21664390565,,salehahusna24,MasyaAllah😍😍,0,0,0,09/03/2024 22:43,,,,
18021153674179941,8490378447,,inda.mega,Yg begini yg sulit ditiru😭,0,0,0,09/03/2024 22:44,,,,
18040053875064763,8969069791,,funnybaby_olshop,"Mereka bersaudara tapi ga kembar,, Kaya Kharisma Kapoor dan Kareena Kapoor😍",0,0,0,09/03/2024 22:45,,,,
17917780136967337,1650616038,,modelicious.co,Suka oufitnya mommy cireng 😍 copy ah,0,0,0,09/03/2024 22:46,,,,
18057602503737242,1419323368,,nenden_dwi,Lucuu banget bikin ginian yeuh teh @yani_awaliah 🤣 tp syg eikeuh weuh lalakina..ahahaha,0,0,0,09/03/2024 22:46,,,,
18026314586348689,9780330918,,dellalu.store,😍❤️,0,0,0,09/03/2024 22:51,,,,
17878329267131085,2042604118,,elisayuniarsih29,😍😍😍,0,0,0,09/03/2024 23:12,,,,
18060101437600223,44756175000,,juneni_nenii,😍,0,0,0,09/03/2024 23:18,,,,
18054593818759317,3901766495,,fitri_jahit,😍,0,0,0,09/03/2024 23:18,,,,
18037752110109727,5597581991,,ina_madiany,𝙈𝙖𝙨𝙮𝙖𝙖𝘼𝙡𝙡𝙖𝙝.. 𝙋𝙖𝙨𝙖𝙣𝙜𝙖𝙣 𝙮𝙜 𝙙𝙞 𝙧𝙞𝙙𝙝𝙤𝙞 𝘼𝙡𝙡𝙖𝙝.. 𝘼𝙙𝙚𝙢 𝙖𝙮𝙚𝙢 𝙨𝙢𝙜𝙖 𝙨𝙡𝙡𝙪 𝙎𝙖𝙢𝙖𝙬𝙖 𝙗𝙝𝙜𝙞𝙖 𝙙𝙪𝙣𝙞𝙖 𝙖𝙠𝙝𝙞𝙧𝙖𝙩. ❤️🥰😍,0,0,0,09/03/2024 23:25,,,,
18067832182607636,64402319981,,wika.dupa.maja.kupa,Bestiessss❤️🥰,0,0,0,09/03/2024 23:28,,,,
18025745948105896,2875371358,,vheralala,MashaAllah 🥰,0,0,0,09/03/2024 23:29,,,,
